Date,<= 0,Lo 30,Med 40,Hi 30,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
198503,   -3.66,   -0.65,   -0.62,    1.37,   -1.55,    0.75,   -1.47,   -0.20,    2.71,   -1.98,   -0.92,    1.21,    0.36,   -2.08,   -0.57,    0.50,   -0.75,    1.88,    4.37
198504,   -3.28,   -1.92,   -0.90,    1.88,   -1.77,   -1.59,   -0.59,    0.32,    1.97,   -0.81,   -3.16,   -2.21,   -1.06,   -1.11,    0.17,   -1.43,    1.73,    1.94,    2.04
198505,    4.46,    6.97,    5.87,    5.35,    6.32,    7.66,    5.61,    5.60,    5.17,    6.02,    6.77,    8.29,    7.14,    5.06,    6.42,    5.55,    5.64,    4.87,    5.75
198506,    0.99,    2.49,    0.99,    2.14,    2.39,    1.63,    0.61,    1.67,    2.55,    2.81,    1.77,    2.69,    0.74,   -0.09,    1.54,    1.91,    1.48,    1.99,    3.62
198507,    1.91,    0.35,    0.95,   -2.12,    0.04,    1.17,    1.28,   -0.82,   -2.62,    0.29,   -0.26,    0.97,    1.36,   -0.52,    2.50,   -0.18,   -1.26,   -2.02,   -3.50
198508,   -2.12,   -0.95,   -0.78,    0.66,   -1.02,   -0.97,   -0.73,   -0.37,    1.17,   -1.62,   -0.30,   -0.83,   -1.10,    1.20,   -2.01,   -0.59,   -0.22,    0.81,    1.72
198509,   -6.61,   -5.48,   -2.99,   -3.13,   -6.12,   -4.56,   -2.35,   -2.68,   -3.44,   -6.53,   -5.64,   -4.24,   -4.86,   -1.21,   -3.11,   -2.83,   -2.58,   -2.54,   -4.81
198510,    3.45,    4.09,    4.50,    5.53,    3.97,    4.67,    4.23,    4.79,    5.92,    4.55,    3.31,    4.33,    4.99,    5.09,    3.65,    4.72,    4.84,    5.21,    7.03
198511,    8.06,    7.86,    8.46,    4.96,    7.97,    6.88,    9.23,    7.32,    4.14,    7.86,    8.09,    7.65,    6.16,    9.39,    9.12,    8.62,    6.42,    4.99,    2.84
198512,    4.31,    4.57,    5.09,    4.05,    3.99,    4.98,    5.68,    4.53,    3.68,    3.92,    4.06,    5.64,    4.35,    2.48,    7.75,    4.33,    4.68,    3.64,    3.75
198601,    2.70,    2.62,    1.14,   -0.28,    2.19,    2.63,    0.19,    0.18,    0.53,    2.43,    1.92,    3.39,    1.89,    1.48,   -0.60,    2.74,   -1.66,   -1.23,    3.28
198602,    7.10,    8.23,    8.45,    6.77,    8.44,    8.53,    7.85,    8.58,    6.00,    8.28,    8.61,    7.88,    9.18,   10.76,    6.04,    9.20,    8.11,    5.15,    7.29
198603,    3.54,    5.80,    6.11,    5.19,    5.94,    6.17,    5.21,    6.67,    4.74,    5.98,    5.90,    5.55,    6.77,    7.12,    3.98,    7.58,    5.97,    5.63,    3.42
198604,    2.33,   -0.26,   -1.00,   -1.81,   -0.47,   -1.10,   -0.65,   -0.96,   -2.20,   -0.06,   -0.95,    0.11,   -2.28,   -1.16,   -0.32,   -0.72,   -1.15,   -1.61,   -3.09
198605,    3.84,    5.80,    5.24,    5.13,    6.10,    5.19,    4.58,    6.52,    4.41,    7.23,    4.78,    5.28,    5.11,    6.83,    3.08,    6.79,    6.31,    5.11,    3.34
198606,   -1.68,    1.43,    1.93,    2.26,    1.68,    1.16,    1.52,    2.68,    2.29,    1.83,    1.50,    0.98,    1.33,    3.30,    0.29,    3.29,    2.21,    2.01,    2.71
198607,  -10.16,   -7.43,   -6.42,   -2.42,   -8.24,   -6.17,   -7.00,   -5.81,   -0.49,   -8.28,   -8.18,   -6.00,   -6.30,   -5.77,   -7.90,   -4.92,   -6.62,   -0.44,   -0.55
198608,    4.29,    4.40,    5.95,    9.64,    4.56,    4.61,    5.70,    7.00,   11.05,    3.50,    5.97,    4.12,    5.01,    5.00,    6.21,    7.66,    6.38,   10.23,   12.06
198609,   -8.57,  -10.19,   -8.33,   -6.55,  -10.29,   -9.76,   -7.59,   -7.45,   -6.77,  -10.08,  -10.55,  -10.02,   -9.55,   -8.29,   -7.09,   -8.97,   -6.01,   -7.25,   -6.19
198610,    4.87,    6.16,    4.97,    4.93,    6.03,    6.71,    3.95,    6.13,    4.23,    6.20,    5.82,    6.40,    6.97,    5.56,    2.82,    5.59,    6.62,    4.45,    3.97
198611,    0.04,    1.16,    1.68,    2.29,    0.79,    1.38,    1.62,    3.08,    1.76,    1.29,    0.14,    1.78,    1.05,    0.38,    2.52,    2.54,    3.55,    1.52,    2.05
198612,   -4.45,   -1.85,   -2.79,   -2.73,   -2.52,   -2.36,   -2.48,   -3.19,   -2.30,   -2.79,   -2.17,   -0.70,   -3.75,   -2.60,   -2.39,   -2.59,   -3.72,   -1.88,   -2.80
198701,   16.21,   13.24,   13.20,   11.00,   12.50,   13.43,   13.23,   12.47,   10.89,   13.56,   11.07,   14.47,   12.52,   13.81,   12.83,   13.82,   11.27,   10.89,   10.89
198702,    9.87,    8.73,    5.13,   -0.05,    9.55,    7.53,    4.75,    3.41,   -1.44,   10.53,    8.19,    7.38,    7.66,    5.64,    4.11,    3.55,    3.27,   -1.39,   -1.49
198703,    0.76,    0.87,    2.22,    3.17,    1.16,    1.03,    2.64,    1.89,    3.66,    1.50,    0.68,    0.38,    1.61,    1.99,    3.09,    1.72,    2.05,    3.45,    3.91
198704,   -1.18,   -1.91,   -1.82,   -1.35,   -2.24,   -2.15,   -1.89,   -1.04,   -1.26,   -2.17,   -2.33,   -1.35,   -2.86,   -4.96,    0.27,   -0.50,   -1.54,   -1.55,   -0.91
198705,   -0.13,    1.66,    0.12,    0.69,    1.76,    1.27,   -0.28,    0.67,    0.52,    1.95,    1.49,    1.49,    1.07,   -0.86,    0.10,    0.23,    1.07,    1.16,   -0.25
198706,    0.66,    4.37,    5.52,    4.83,    4.50,    5.25,    5.02,    5.74,    4.60,    5.05,    3.71,    4.16,    6.23,    5.24,    4.87,    6.15,    5.35,    5.03,    4.08
198707,    3.54,    6.12,    4.94,    2.32,    6.16,    5.87,    5.49,    3.34,    1.93,    5.15,    7.44,    6.04,    5.69,    5.51,    5.48,    3.59,    3.02,    3.57,   -1.54
198708,    3.86,    4.59,    3.67,    4.11,    4.77,    3.63,    2.49,    5.24,    4.08,    5.94,    3.33,    4.26,    2.96,    2.30,    2.64,    6.11,    4.15,    4.25,    3.72
198709,   -1.12,   -2.16,   -2.31,   -2.33,   -2.44,   -1.43,   -1.36,   -4.14,   -1.60,   -3.69,   -0.84,   -1.64,   -1.20,   -0.60,   -1.95,   -4.52,   -3.65,   -1.57,   -1.67
198710,  -30.48,  -25.36,  -23.33,  -15.32,  -26.37,  -23.71,  -24.52,  -20.69,  -12.56,  -26.73,  -25.93,  -23.51,  -23.93,  -25.15,  -24.01,  -20.97,  -20.35,  -15.10,   -6.84
198711,   -8.09,   -7.94,   -7.42,   -6.69,   -7.87,   -7.65,   -7.08,   -8.19,   -5.86,   -8.17,   -7.50,   -8.07,   -7.22,   -7.61,   -6.67,   -8.07,   -8.34,   -7.36,   -2.81
198712,    9.99,    9.40,    7.80,    3.66,   10.82,    7.63,    8.65,    6.09,    2.47,   11.08,   10.49,    6.93,    8.40,    8.05,    9.13,    6.08,    6.11,    3.60,    0.27
198801,    1.09,    1.14,    3.96,    9.13,    1.53,    2.07,    4.53,    5.11,    9.82,    1.82,    1.17,    0.44,    3.82,    4.30,    4.71,    3.05,    7.74,    9.64,   10.19
198802,    7.95,    7.24,    5.64,    2.05,    6.76,    7.42,    5.87,    4.67,    0.73,    6.03,    7.68,    8.11,    6.70,    5.83,    5.90,    4.63,    4.71,    1.88,   -1.60
198803,    0.89,   -1.93,   -2.52,   -2.26,   -1.66,   -2.15,   -2.36,   -2.13,   -3.00,   -1.74,   -1.55,   -2.43,   -1.85,   -2.39,   -2.34,   -3.19,   -0.83,   -2.95,   -3.09
198804,    2.56,    0.13,    0.55,    1.58,    0.51,   -0.56,    0.85,    1.72,    0.86,    0.45,    0.57,   -0.55,   -0.57,    0.09,    1.42,    0.70,    2.95,    1.64,   -0.77
198805,   -2.21,   -0.26,    0.04,    2.05,   -0.35,    0.00,    0.02,    0.13,    3.02,   -0.34,   -0.37,   -0.10,    0.10,    0.34,   -0.21,    0.04,    0.25,    2.58,    3.98
198806,    8.04,    5.99,    6.17,    2.42,    6.77,    5.19,    5.70,    4.91,    2.48,    6.19,    7.50,    4.55,    5.87,    5.91,    5.54,    7.18,    2.29,    2.45,    2.55
198807,   -2.73,   -1.99,   -1.13,    1.18,   -2.01,   -1.29,   -1.51,    0.79,    0.33,   -1.34,   -2.79,   -1.93,   -0.84,   -1.79,   -1.27,   -0.78,    2.35,    0.49,   -0.02
198808,   -4.44,   -4.00,   -2.81,   -1.28,   -4.58,   -2.65,   -1.53,   -2.74,   -1.56,   -5.06,   -4.01,   -2.65,   -2.65,   -0.70,   -2.22,   -4.67,   -0.89,   -1.95,   -0.74
198809,    3.38,    4.77,    4.48,    3.04,    5.23,    4.09,    4.86,    3.17,    3.54,    5.35,    5.10,    3.70,    4.35,    3.36,    6.13,    4.03,    2.37,    4.12,    2.31
198810,   -1.51,    0.34,    2.46,    3.08,    0.04,    1.09,    1.68,    4.17,    2.47,   -0.99,    1.22,    1.04,    1.11,    1.34,    1.96,    4.44,    3.91,    2.97,    1.38
198811,   -3.07,   -2.44,   -1.87,   -0.65,   -2.44,   -2.52,   -1.96,   -0.84,   -0.84,   -2.25,   -2.65,   -2.45,   -2.57,   -3.04,   -1.06,   -1.30,   -0.40,   -0.88,   -0.74
198812,    4.47,    3.87,    1.80,    0.81,    3.87,    2.01,    2.30,    1.32,    0.71,    4.11,    3.59,    3.87,    0.81,    2.44,    2.18,    1.73,    0.94,    0.53,    1.10
198901,    7.85,    5.93,    7.18,    5.90,    6.31,    6.97,    6.67,    6.79,    5.50,    5.98,    6.70,    5.02,    8.26,    6.33,    6.94,    7.20,    6.42,    6.16,    4.03
198902,   -0.55,   -1.69,   -2.14,   -1.49,   -1.72,   -1.87,   -1.99,   -1.83,   -1.64,   -1.72,   -1.72,   -1.62,   -2.03,   -1.70,   -2.23,   -2.41,   -1.31,   -2.00,   -0.81
198903,    1.42,    2.03,    1.91,    2.98,    1.70,    3.15,    2.35,    2.08,    2.49,    1.70,    1.69,    2.81,    3.38,    2.62,    2.14,    0.35,    3.62,    3.27,    0.73
198904,    6.43,    5.65,    5.03,    4.32,    6.05,    5.50,    5.40,    3.82,    4.72,    6.64,    5.39,    4.70,    6.03,    4.12,    6.43,    3.84,    3.81,    5.50,    2.91
198905,    5.37,    4.79,    3.66,    3.88,    4.95,    4.01,    4.65,    2.64,    4.46,    3.74,    6.34,    4.41,    3.74,    3.27,    5.74,    2.14,    3.10,    4.25,    4.96
198906,   -2.96,   -0.38,   -1.07,    0.69,   -0.54,   -0.74,   -1.53,    0.15,    0.79,   -0.95,   -0.08,   -0.01,   -1.21,   -2.53,   -0.75,   -0.28,    0.55,   -0.39,    3.56
198907,    5.48,    8.27,   10.29,    5.76,    8.45,   10.74,   10.03,    7.10,    5.71,    8.42,    8.49,    7.88,   12.83,    9.58,   10.31,    8.70,    5.81,    5.70,    5.74
198908,    3.89,    1.37,    2.74,    1.42,    1.96,    0.47,    2.72,    2.93,    1.20,    2.02,    1.88,    0.02,    0.78,    2.42,    2.89,    4.39,    1.71,    1.91,   -0.36
198909,    1.29,    0.75,   -0.84,   -0.25,    1.44,    0.12,   -2.31,   -0.65,    0.65,    0.77,    2.36,   -0.85,    0.78,   -2.61,   -2.13,    0.26,   -1.44,    0.65,    0.63
198910,   -5.44,   -3.44,   -2.53,   -2.24,   -3.09,   -2.48,   -2.56,   -4.27,   -0.24,   -2.46,   -3.92,   -4.24,   -1.22,   -2.25,   -2.74,   -3.48,   -4.96,   -0.56,    0.47
198911,   -0.10,    1.70,    2.42,    1.54,    1.78,    2.69,    2.57,    0.83,    2.35,    1.51,    2.15,    1.51,    3.51,    1.71,    3.08,    1.32,    0.39,    2.37,    2.32
198912,   -0.14,    0.38,    2.41,    2.72,   -0.63,    1.58,    2.91,    2.25,    3.46,   -0.79,   -0.42,    2.78,    0.76,    3.47,    2.57,    2.92,    1.65,    3.43,    3.51
199001,   -8.96,   -8.08,   -7.54,   -5.72,   -8.46,   -7.46,   -6.92,   -6.81,   -6.00,   -8.23,   -8.75,   -7.23,   -7.61,   -6.70,   -7.05,   -8.50,   -5.30,   -6.30,   -5.33
199002,    3.36,    1.82,    0.93,    1.90,    2.13,    1.14,    1.25,    1.35,    1.63,    1.90,    2.41,    1.16,    1.13,    1.04,    1.38,    0.24,    2.30,    1.87,    1.11
199003,    3.88,    3.16,    3.08,    0.82,    3.39,    3.32,    3.35,    1.55,    0.60,    3.68,    3.01,    2.66,    3.79,    3.21,    3.43,    2.06,    1.13,    1.13,   -0.57
199004,   -3.28,   -1.92,   -2.23,   -3.67,   -1.57,   -1.59,   -1.86,   -3.68,   -3.85,   -1.68,   -1.42,   -2.69,   -0.83,   -2.26,   -1.62,   -4.00,   -3.41,   -3.48,   -4.70
199005,   11.06,   10.80,    9.33,    6.96,   11.35,   10.98,    8.79,    7.98,    6.29,   12.42,    9.98,    9.57,   11.94,   10.39,    7.83,    8.06,    7.92,    6.77,    5.19
199006,   -0.29,    0.28,   -0.35,   -1.42,    0.38,    1.27,    0.36,   -2.69,   -1.14,    0.23,    0.58,    0.04,    2.09,   -0.04,    0.60,   -3.72,   -1.82,   -1.68,    0.14
199007,   -5.68,   -1.74,   -0.02,   -0.54,   -3.73,    0.44,   -0.32,    0.65,   -1.48,   -4.77,   -2.11,    1.18,   -0.98,   -1.05,    0.48,    0.76,    0.49,   -2.55,    0.11
199008,  -14.43,   -9.30,   -9.12,   -7.97,  -10.24,   -8.73,   -9.89,   -7.52,   -8.67,  -10.65,   -9.60,   -8.00,  -10.19,  -10.20,   -9.55,   -7.72,   -7.23,   -9.88,   -6.95
199009,  -10.34,   -6.65,   -4.45,   -3.80,   -7.53,   -5.88,   -5.98,   -1.73,   -5.65,   -7.77,   -7.17,   -5.45,   -6.76,   -6.19,   -5.75,   -1.64,   -1.87,   -6.33,   -4.73
199010,   -4.83,   -1.53,   -1.09,    0.69,   -3.31,   -0.04,   -0.78,   -0.51,    0.91,   -4.53,   -1.46,    0.85,   -1.86,   -1.32,   -0.19,   -1.20,    0.47,    0.39,    1.62
199011,   10.97,    7.64,    6.64,    5.04,    7.55,    7.72,    6.79,    5.91,    4.42,    7.74,    7.28,    7.75,    7.67,    6.62,    6.96,    6.09,    5.66,    4.73,    4.00
199012,    3.59,    4.05,    3.20,    1.51,    4.57,    4.01,    4.20,    1.76,    0.46,    4.58,    4.55,    3.39,    5.33,    4.80,    3.56,    1.20,    2.56,    0.20,    0.81
199101,   13.35,    5.36,    4.82,    2.10,    7.38,    3.36,    6.97,    1.93,    2.68,    8.18,    6.15,    2.79,    4.56,    7.86,    6.01,    2.21,    1.54,    3.71,    1.29
199102,    9.38,    8.78,    6.99,    6.71,    9.41,    7.89,    7.37,    5.79,    8.21,    9.33,    9.54,    7.93,    7.83,    9.08,    5.49,    6.17,    5.24,    8.49,    7.82
199103,    5.63,    3.82,    2.06,    2.82,    3.59,    3.81,    3.69,    1.20,    1.92,    3.37,    3.93,    4.13,    3.15,    4.04,    3.30,   -0.60,    3.72,    1.93,    1.90
199104,   -0.12,   -0.16,    0.40,    0.88,    0.19,   -0.54,    0.57,    0.62,    0.94,    0.54,   -0.35,   -0.64,   -0.33,   -0.32,    1.59,    0.46,    0.82,    0.44,    1.63
199105,    4.08,    4.26,    4.90,    2.54,    4.53,    4.36,    6.06,    2.64,    3.03,    5.09,    3.65,    3.89,    5.32,    6.23,    5.87,    3.08,    2.05,    5.30,   -0.06
199106,   -7.73,   -5.19,   -3.93,   -2.95,   -4.99,   -4.84,   -3.80,   -3.65,   -3.10,   -4.62,   -5.58,   -5.45,   -3.59,   -4.86,   -2.59,   -4.27,   -2.80,   -3.17,   -3.00
199107,    6.44,    6.10,    3.92,    3.74,    5.27,    5.62,    3.67,    4.47,    3.15,    5.61,    4.85,    7.49,    3.77,    3.81,    3.49,    5.04,    4.24,    2.73,    3.75
199108,    4.46,    2.79,    2.85,    1.82,    3.02,    2.41,    3.13,    1.57,    2.59,    2.89,    3.18,    2.40,    2.41,    4.12,    1.98,    2.54,    1.17,    2.05,    3.37
199109,    0.17,   -2.13,   -2.29,    0.75,   -2.81,   -1.56,   -2.76,   -0.08,    1.36,   -2.32,   -3.42,   -0.99,   -2.16,   -3.15,   -2.30,   -0.81,    0.22,    1.68,    0.90
199110,    2.88,    2.11,    1.50,    1.06,    1.55,    2.86,    1.10,    1.35,    0.63,    0.72,    2.59,    3.01,    2.69,   -0.25,    2.70,    1.16,    1.42,    1.10,   -0.05
199111,   -4.27,   -1.31,   -5.13,   -3.78,   -1.51,   -2.14,   -6.00,   -4.94,   -2.31,   -0.40,   -2.87,   -0.98,   -3.38,   -4.84,   -7.32,   -4.70,   -5.04,   -2.50,   -2.03
199112,   11.46,   14.17,   12.68,    6.28,   13.72,   14.48,   12.84,    7.26,    6.54,   14.70,   12.51,   14.89,   14.04,   15.01,   10.29,   10.15,    6.05,    6.79,    6.17
199201,    5.58,   -1.28,   -1.39,   -0.85,    0.15,   -3.34,   -0.78,   -1.14,   -0.39,   -1.19,    1.87,   -3.56,   -3.11,   -0.47,   -1.17,   -0.91,   -1.24,   -1.34,    0.99
199202,    2.65,    0.74,    1.67,    1.02,    0.83,    0.62,    1.99,    0.93,    1.70,    2.18,   -0.84,    0.58,    0.66,    1.63,    2.43,    2.08,    0.44,    0.67,    3.16
199203,   -5.87,   -2.69,   -1.15,   -1.41,   -2.77,   -2.26,   -0.91,   -1.65,   -0.74,   -2.68,   -2.88,   -2.57,   -1.92,   -2.03,    0.47,   -0.83,   -2.01,   -1.30,    0.03
199204,   -5.31,   -0.49,    2.20,    6.21,   -1.14,    0.30,    3.02,    5.35,    5.79,   -3.05,    1.29,    0.60,   -0.02,    1.65,    4.66,    2.58,    6.59,    6.50,    4.80
199205,    0.22,    1.55,    0.07,    0.86,    0.83,    1.86,   -0.34,    0.84,    0.64,    1.58,   -0.09,    2.73,    0.91,   -0.27,   -0.42,    0.33,    1.06,   -0.28,    1.94
199206,   -5.13,   -3.24,   -2.18,    0.92,   -2.19,   -3.16,   -2.51,   -0.60,    1.80,   -1.94,   -2.51,   -4.92,   -1.21,   -2.28,   -2.79,   -2.40,    0.16,    2.73,    0.50
199207,    3.95,    4.24,    3.26,    5.05,    3.90,    5.17,    2.74,    3.22,    5.62,    3.29,    4.60,    4.86,    5.46,    2.43,    2.90,    2.20,    4.12,    5.19,    6.84
199208,   -3.41,   -1.89,   -2.79,   -0.85,   -1.77,   -2.20,   -1.98,   -2.78,   -0.79,   -1.57,   -2.00,   -2.09,   -2.30,   -2.22,   -1.85,   -4.88,   -0.96,   -0.74,   -0.94
199209,    3.51,    1.23,    1.64,    0.46,    1.91,    1.08,    2.73,    0.26,   -0.11,    3.70,   -0.14,   -0.04,    2.13,    1.89,    3.16,   -1.08,    1.39,   -0.33,    0.50
199210,    4.29,    2.79,    1.31,   -1.88,    3.37,    2.79,    0.20,    0.27,   -2.82,    3.62,    3.09,    1.70,    3.80,    2.30,   -0.86,    1.05,   -0.37,   -3.78,   -0.17
199211,    8.47,    4.80,    4.94,    0.67,    5.19,    3.98,    5.50,    2.75,    0.43,    5.85,    4.40,    4.03,    3.94,    4.35,    6.10,    4.82,    1.04,    0.46,    0.37
199212,    2.88,    1.26,    1.36,    2.16,    1.90,    0.03,    2.08,    2.30,    1.49,    2.00,    1.77,    0.03,    0.02,    1.93,    2.16,    1.26,    3.20,    1.00,    2.82
199301,    2.95,    0.66,    0.54,    1.21,    1.71,   -1.45,    0.99,    0.29,    2.56,    1.53,    1.93,   -1.44,   -1.46,    0.37,    1.31,    1.66,   -0.86,    2.46,    2.85
199302,   -4.43,   -1.24,    0.46,    4.85,   -0.75,   -1.12,    0.18,    2.31,    6.08,   -1.58,    0.26,   -2.24,   -0.10,    0.70,   -0.08,    1.61,    2.91,    6.66,    4.56
199303,    3.54,    2.37,    2.10,    2.57,    2.69,    1.39,    1.71,    4.09,    1.56,    3.05,    2.27,    1.71,    1.11,    1.11,    2.01,    3.93,    4.22,    1.71,    1.17
199304,   -4.67,   -4.78,   -1.99,   -1.15,   -6.23,   -2.17,   -3.30,    0.20,   -1.45,   -7.27,   -4.98,   -1.72,   -2.57,   -0.89,   -4.51,    1.23,   -0.68,   -2.04,    0.14
199305,    7.94,    3.89,    2.25,    1.09,    5.16,    1.71,    3.05,    1.12,    0.94,    4.85,    5.53,    1.32,    2.06,    1.62,    3.81,    0.86,    1.34,    1.42,   -0.34
199306,    0.10,   -0.98,    0.44,    1.99,   -1.10,   -0.24,    0.74,    0.70,    2.46,   -1.75,   -0.35,   -0.73,    0.20,   -0.54,    1.40,    0.06,    1.25,    2.44,    2.51
199307,   -0.67,   -0.39,   -0.54,    0.75,   -0.14,   -0.15,   -1.02,    0.14,    0.74,   -0.19,   -0.05,   -0.86,    0.92,   -1.61,   -0.11,   -0.34,    0.78,    0.66,    0.96
199308,    5.56,    4.45,    2.78,    3.98,    4.63,    3.65,    2.52,    4.04,    3.60,    4.74,    4.45,    4.13,    2.96,    2.58,    2.44,    3.22,    5.12,    3.80,    3.09
199309,    2.48,    0.81,   -1.28,   -0.10,    0.90,    0.26,   -2.00,   -0.51,    0.14,    1.57,   -0.20,    0.64,   -0.31,   -2.06,   -1.91,   -0.27,   -0.82,    0.72,   -1.36
199310,    3.66,    2.21,    1.07,    1.00,    2.30,    0.67,    1.78,    1.03,    0.95,    1.93,    2.93,    2.03,   -1.37,    2.99,   -0.03,    0.94,    1.15,    1.38,   -0.20
199311,   -2.37,   -1.87,   -0.08,   -2.52,   -1.70,   -1.85,    0.79,   -1.72,   -2.58,   -1.99,   -1.23,   -2.17,   -1.37,    0.75,    0.86,   -1.23,   -2.36,   -2.81,   -1.95
199312,    2.48,    1.63,    2.66,    0.66,    1.36,    2.85,    2.22,    2.13,    0.51,    0.01,    3.55,    2.15,    3.92,    0.87,    4.29,    2.91,    1.08,   -0.10,    2.15
199401,    3.62,    3.26,    3.16,    2.53,    3.97,    2.83,    3.15,    3.75,    1.58,    3.76,    4.31,    1.94,    4.17,    3.17,    3.13,    2.61,    5.30,    2.75,   -1.45
199402,   -1.16,   -0.34,   -2.91,   -4.05,   -0.09,   -1.84,   -2.45,   -3.40,   -4.38,    0.68,   -1.30,   -0.80,   -3.38,   -3.35,   -1.11,   -3.64,   -3.09,   -4.27,   -4.70
199403,   -6.12,   -4.39,   -4.25,   -3.52,   -4.57,   -4.03,   -4.45,   -3.52,   -3.71,   -5.31,   -3.38,   -4.04,   -4.02,   -4.92,   -3.76,   -3.93,   -2.99,   -4.04,   -2.81
199404,   -0.24,   -0.84,    1.57,    2.60,   -1.26,    0.90,    1.05,    2.48,    2.55,   -1.51,   -0.86,   -0.05,    2.34,    2.16,   -0.55,    2.30,    2.72,    2.70,    2.14
199405,   -0.64,    0.75,    2.16,    0.57,    0.82,    0.84,    2.18,    3.05,   -0.49,    1.04,    0.47,    0.64,    1.15,    2.01,    2.42,    2.71,    3.49,    0.44,   -3.04
199406,   -4.18,   -3.29,   -1.99,   -1.85,   -3.33,   -2.77,   -2.28,   -1.91,   -1.53,   -3.02,   -3.80,   -3.24,   -2.09,   -1.99,   -2.70,   -1.31,   -2.67,   -0.53,   -4.35
199407,    3.08,    2.86,    3.21,    3.09,    2.91,    3.56,    2.70,    2.86,    3.61,    3.89,    0.69,    2.71,    4.06,    2.46,    2.99,    3.49,    2.24,    2.93,    5.18
199408,    7.27,    4.57,    3.86,    3.35,    4.30,    4.27,    3.72,    4.49,    2.52,    3.98,    5.05,    5.36,    3.63,    3.16,    4.38,    4.26,    4.71,    3.19,    1.04
199409,   -0.09,   -2.87,   -2.53,   -1.97,   -2.92,   -2.35,   -2.42,   -2.17,   -2.38,   -2.63,   -3.59,   -2.71,   -2.13,   -2.14,   -2.75,   -3.02,   -1.31,   -2.47,   -2.18
199410,    2.90,    2.47,    0.93,    1.69,    2.55,    1.68,    1.19,    0.37,    2.39,    2.86,    1.84,    2.22,    1.36,    1.98,    0.25,    0.14,    0.60,    2.74,    1.57
199411,   -3.40,   -4.01,   -4.30,   -2.42,   -3.83,   -3.32,   -4.50,   -4.13,   -2.05,   -3.79,   -3.94,   -4.54,   -2.59,   -4.46,   -4.54,   -5.27,   -3.03,   -2.89,   -0.09
199412,    0.19,    0.81,    2.56,    0.57,    0.67,    2.29,    2.03,    2.10,    0.31,    0.45,    1.18,    1.24,    2.89,    1.60,    2.55,    3.27,    0.98,    0.14,    0.71
199501,    0.09,    2.65,    1.33,    4.73,    2.82,    1.05,    1.59,    2.30,    5.81,    3.26,    1.80,    2.15,    0.43,    1.75,    1.39,    1.59,    2.99,    5.41,    6.71
199502,    3.68,    5.02,    4.83,    2.64,    4.63,    4.86,    4.54,    5.07,    1.69,    4.47,    5.02,    6.16,    4.11,    4.73,    4.31,    5.95,    4.23,    2.52,   -0.16
199503,    3.41,    2.96,    2.74,    1.81,    2.92,    3.25,    2.86,    2.48,    1.13,    2.77,    3.25,    3.08,    3.35,    2.74,    3.01,    2.03,    2.93,    2.18,   -1.25
