Date,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
201801,    4.89,    5.78,    6.05,    9.05,    3.54,    2.74,    7.11,    3.72,    8.17,    4.94,    7.37,   10.39,    5.77,    3.91,    2.74
201802,   -3.31,   -3.44,   -5.79,   -2.69,   -3.47,   -5.33,   -1.18,   -2.70,   -5.07,   -3.18,   -7.85,   -4.69,   -1.34,   -3.21,   -4.01
201803,   -0.49,   -3.07,   -2.82,   -2.18,   -0.95,    0.45,   -1.20,   -2.08,   -3.75,   -1.96,   -3.97,   -2.21,   -2.15,   -1.17,   -0.37
201804,   -0.06,    0.83,    0.78,    0.43,    0.70,    0.13,   -0.22,    0.10,    1.56,   -0.12,    1.59,    0.96,   -0.76,    1.31,   -1.09
201805,    0.34,    0.90,    2.55,    5.51,    8.70,   -0.04,    0.69,    1.18,    0.64,    2.86,    1.98,    5.54,    5.43,    7.99,   10.60
201806,    1.64,    0.58,   -0.33,   -0.04,    0.50,    2.82,    0.67,    0.67,    0.40,   -0.91,    0.36,    0.16,   -0.29,    0.83,   -0.08
201807,    5.31,    3.92,    2.69,    1.72,    1.01,    5.77,    4.84,    3.26,    4.47,    4.34,    0.38,    3.35,    0.10,    1.11,    0.83
201808,    5.45,    1.61,    2.64,    2.21,    3.58,    6.58,    4.55,    2.52,    0.93,    1.84,    3.69,    2.54,    1.69,    2.95,    5.18
201809,    1.13,   -0.04,    0.65,   -0.43,   -2.78,    1.72,    0.64,   -0.32,    0.40,    1.40,   -0.10,   -0.52,   -0.36,   -2.92,   -2.45
201810,   -4.16,   -8.73,   -7.53,  -12.45,  -11.34,   -2.90,   -5.76,   -7.99,   -9.30,   -5.42,   -9.15,  -13.17,  -11.57,  -11.33,  -11.36
201811,    4.84,   -1.10,    1.84,    1.15,   -1.74,    4.58,    5.17,    2.08,   -3.61,    2.84,    0.45,    1.55,    0.89,    0.24,   -3.60
201812,   -8.67,   -9.70,   -8.67,  -10.41,  -10.48,   -8.67,   -8.67,   -9.60,   -9.82,   -7.80,   -9.75,   -8.93,  -13.21,  -10.13,  -11.55
201901,    5.04,    8.53,    8.10,   14.01,   14.50,    3.54,    6.39,    8.46,    8.64,    9.22,    7.41,   15.03,   12.22,   15.41,   11.51
201902,    3.50,    3.09,    4.56,    3.95,    1.42,    3.10,    4.10,    2.44,    4.06,    3.60,    5.70,    5.27,    3.11,    1.01,    3.90
201903,    1.40,    1.54,   -0.34,    3.71,    1.07,    1.63,    1.18,    1.22,    1.87,    0.73,   -1.97,    4.00,    3.42,    1.55,   -1.33
201904,    4.06,    4.44,    3.36,    6.11,    0.75,    4.12,    4.00,    5.08,    3.56,    1.85,    4.42,    6.49,    4.88,    1.04,   -0.04
201905,   -4.61,   -7.44,   -9.25,   -9.09,  -10.77,   -3.68,   -5.65,   -7.46,   -7.41,  -10.93,   -7.70,   -8.29,  -10.47,  -10.35,  -11.48
201906,    6.35,    6.41,    8.41,    9.72,   10.41,    5.91,    6.81,    7.17,    5.35,    8.10,    8.96,    8.78,   11.53,   10.05,   10.88
201907,    0.87,    1.42,    3.22,    0.61,    0.67,    0.44,    1.51,    1.08,    2.31,    6.31,   -0.68,    1.65,   -1.36,    2.27,   -2.07
201908,    0.94,   -2.59,   -4.55,   -5.00,   -8.13,    1.38,    0.19,   -1.61,   -4.19,   -5.10,   -4.07,   -4.02,   -5.91,   -7.16,  -11.03
201909,    1.14,    2.08,    2.87,    3.51,    2.39,    2.00,    0.38,    0.69,    3.22,    2.80,    3.01,    1.84,    5.80,    2.69,    1.08
201910,    0.81,    4.28,    1.60,    3.58,    4.52,   -0.37,    1.77,    3.18,    5.44,    1.28,    2.44,    2.53,    4.64,    6.99,   -4.20
201911,    2.09,    5.17,    5.11,    6.59,    7.98,    1.05,    2.66,    4.19,    5.93,    4.71,    6.20,    6.35,    6.84,    8.54,    5.77
201912,    3.01,    2.34,    2.47,    3.52,    7.70,    2.60,    3.60,    2.24,    2.47,    3.23,    1.67,    3.15,    3.96,    8.46,    5.83
202001,    1.99,   -0.45,   -3.82,   -2.03,   -0.77,    2.47,    1.35,   -0.89,    0.16,   -3.48,   -4.55,   -2.14,   -1.90,    1.61,   -4.82
202002,   -8.09,   -8.53,   -8.84,   -6.30,   -6.92,   -8.84,   -7.44,   -7.74,   -9.44,   -8.50,   -9.43,   -5.94,   -6.71,   -7.92,   -4.88
202003,  -10.01,  -15.29,   -9.98,  -17.28,  -23.39,   -7.48,  -14.12,  -14.19,  -17.07,   -7.83,  -13.24,  -14.01,  -21.99,  -22.04,  -25.75
202004,   12.22,   12.84,   12.45,   19.58,   30.25,   12.55,   11.52,   12.64,   13.34,   11.93,   13.02,   18.79,   21.14,   26.06,   44.03
202005,    4.20,    6.45,    5.29,    6.34,    6.39,    2.81,    6.04,    6.85,    5.86,    5.51,    4.82,    5.59,    7.28,    7.02,    4.96
202006,    2.78,   -0.03,    2.59,    3.12,    9.67,    2.89,    2.57,   -0.14,    0.16,    0.76,    4.40,    3.95,    1.91,    9.67,    9.66
202007,    6.61,    4.90,    5.50,    0.79,    0.36,    8.16,    3.10,    5.37,    4.24,    3.85,    7.29,    0.10,    1.73,   -0.92,    4.07
202008,    7.72,    6.63,    5.28,   17.78,    6.04,    5.87,   10.00,    8.42,    2.88,    5.48,    5.00,   21.01,    8.49,    8.93,    0.33
202009,   -2.06,   -5.65,   -4.34,   -3.63,   -9.19,   -1.09,   -3.42,   -3.78,   -6.96,   -4.88,   -3.03,   -2.59,   -5.19,  -10.77,   -1.49
202010,   -3.01,   -0.35,   -2.28,   -2.41,   -4.68,   -3.50,   -2.02,    0.70,   -2.13,   -1.97,   -2.53,   -2.46,   -2.21,   -2.96,   -6.39
202011,    8.64,   14.05,   10.58,   12.99,   28.38,    7.19,   10.66,   14.41,   13.71,   10.75,   10.34,   12.41,   14.61,   17.96,   36.12
202012,    1.99,    4.29,    5.81,    6.14,   15.90,    1.39,    2.82,    3.03,    6.68,    6.12,    4.89,    5.51,    7.80,   11.37,   18.16
202101,   -1.35,   -1.44,   -0.23,    2.73,   10.66,   -2.75,    0.10,   -3.39,   -0.63,   -0.86,    1.23,   -0.61,    8.69,    1.93,   26.45
202102,    0.69,    0.34,    9.25,   11.10,   -0.26,   -1.14,    2.18,   -0.96,    2.53,    8.72,    9.84,   11.16,   10.93,   -1.40,    3.16
202103,    5.57,    4.55,    2.24,    1.81,   -0.63,    6.99,    3.22,    6.24,    3.68,    4.29,    0.64,    2.56,    0.24,   -0.73,   -0.37
202104,    5.41,    6.97,    3.73,    1.87,    1.76,    3.92,    7.03,    5.25,    8.02,    3.90,    3.51,   -0.10,    4.10,    2.48,    1.14
202105,    0.19,    0.43,    1.71,    1.57,   -2.68,    1.45,   -0.72,    1.29,   -0.50,    1.37,    2.31,    1.88,    1.31,    2.42,   -6.44
202106,   -1.02,    4.18,    0.92,    4.52,    5.71,   -1.10,   -0.91,    3.33,    5.18,    0.51,    1.27,    2.88,    6.61,    2.82,    8.20
202107,    3.82,    2.03,   -0.36,    0.26,   -4.04,    3.30,    4.31,    2.28,    1.54,    0.06,   -1.28,    1.47,   -1.03,   -2.30,   -9.27
202108,    2.80,    2.76,    3.32,    3.85,    2.62,    2.31,    3.42,    4.07,    1.63,    3.88,    2.03,    4.31,    3.18,    2.40,    2.89
202109,   -5.37,   -4.95,   -2.81,   -0.73,   -1.79,   -5.70,   -4.80,   -4.41,   -5.34,   -2.60,   -3.11,   -0.18,   -2.25,   -1.82,   -1.74
202110,    7.63,    5.08,   11.07,    8.78,    5.51,    7.82,    7.33,    5.45,    4.36,    5.90,   15.65,    9.15,    8.10,    3.92,    8.13
202111,    1.36,   -2.74,   -3.06,    3.57,   -4.07,   -2.26,    4.29,   -2.67,   -2.88,   -3.98,   -1.19,    1.19,    4.93,   -3.14,   -5.46
202112,    7.05,    2.18,    4.81,    3.81,   -5.66,    8.58,    6.04,    1.48,    3.41,    4.66,    4.99,    4.70,    2.65,   -5.42,   -7.08
202201,   -4.56,   -4.68,   -3.82,   -4.78,  -11.94,   -2.62,   -7.09,   -4.14,   -6.10,   -4.92,   -2.97,   -2.74,   -6.23,   -9.11,  -13.39
202202,   -0.98,   -2.36,   -4.15,   -2.26,   -1.44,   -1.25,   -0.44,   -2.27,   -2.60,   -1.67,  -11.63,    0.17,   -4.42,   -0.64,   -2.05
202203,    4.95,    3.12,    1.72,    2.80,    6.80,    5.78,    3.57,    3.33,    2.99,    2.10,    0.66,    2.70,    2.88,    1.12,    9.97
202204,   -2.76,   -6.98,   -9.29,  -14.38,  -18.23,   -1.39,   -4.81,   -4.36,   -8.45,   -8.49,  -10.24,  -11.64,  -15.65,  -12.89,  -20.83
202205,    0.05,    0.38,    1.06,    1.28,   -1.95,   -0.70,    1.11,    1.92,   -0.44,    1.06,    1.05,    0.79,    1.62,   -3.87,    1.57
202206,   -3.99,   -6.20,   -8.41,  -11.44,  -14.00,   -5.34,   -2.75,   -4.77,   -7.83,   -9.38,   -7.57,  -11.02,  -11.98,  -13.48,  -14.83
202207,    2.57,    7.00,   11.40,   11.84,   19.56,    2.89,    2.07,    5.46,    8.77,    9.66,   12.85,   12.56,   11.12,   16.35,   25.22
202208,   -3.09,   -3.43,   -4.16,   -3.82,   -4.73,   -3.22,   -2.88,   -3.80,   -2.97,   -4.19,   -4.12,   -5.16,   -2.30,   -4.84,   -4.43
202209,   -6.30,   -9.11,  -11.12,  -10.73,  -11.04,   -6.31,   -6.28,   -7.22,   -9.94,   -9.67,  -12.38,  -10.30,  -11.04,  -10.93,  -11.68
202210,   10.18,    8.43,    9.91,    6.81,   -1.28,   10.08,   10.31,   11.05,    6.78,   11.88,    7.14,   11.41,    3.89,   -2.82,    7.99
202211,    5.47,    7.23,    4.46,    4.47,    5.00,    4.76,    6.85,    6.31,    8.36,    3.41,    6.78,    2.44,    8.85,    3.42,   10.49
202212,   -2.56,   -4.03,   -7.96,   -7.51,  -13.72,   -1.61,   -4.08,   -4.38,   -3.77,   -3.92,   -9.10,   -6.45,   -8.44,  -17.05,   -4.55
202301,   -0.63,    4.81,    7.44,   14.67,   21.93,   -2.22,    1.29,    5.80,    3.93,    5.94,    8.11,   11.30,   18.20,   13.88,   26.01
202302,   -2.91,   -3.30,   -1.86,   -3.44,    2.85,   -2.29,   -4.08,   -2.78,   -3.89,   -3.01,   -1.47,   -4.34,   -2.77,   -3.57,    8.18
202303,    0.85,   -0.61,    7.00,    6.60,    7.14,    1.49,   -0.02,   -1.91,    0.21,    6.29,    7.87,    3.27,    8.20,   -0.31,    9.74
202304,    2.85,    2.77,   -0.29,    0.10,   -4.32,    2.92,    2.77,    1.04,    3.81,    0.97,   -1.54,    0.92,   -2.36,   -4.66,   -4.19
202305,   -1.91,   -4.72,    0.38,    6.87,   13.88,   -3.89,    0.21,   -4.53,   -5.03,    0.63,   -0.19,    7.75,    2.75,   16.02,   11.83
202306,    6.20,    5.35,    5.87,    9.59,   12.34,    6.25,    6.07,    4.87,    5.74,    3.93,    7.51,    9.81,    9.27,   15.50,    9.46
202307,    1.16,    3.65,    4.20,    7.32,    6.51,    1.26,    1.07,    4.11,    3.34,    4.01,    4.34,    6.98,    7.95,    3.78,    8.71
202308,   -1.13,   -1.54,   -1.44,   -2.94,   -1.53,   -2.26,    0.89,   -0.31,   -2.33,   -0.86,   -3.53,   -3.20,   -2.58,   -4.32,    1.48
202309,   -3.80,   -4.39,   -4.82,   -5.74,   -7.03,   -3.70,   -3.95,   -5.01,   -3.44,   -3.73,   -5.65,   -5.13,   -6.94,   -8.40,   -4.86
202310,   -1.53,   -0.86,   -4.10,    0.00,   -9.26,   -0.55,   -3.06,   -2.94,    1.68,   -4.06,   -4.18,    0.79,   -1.36,   -6.13,  -14.26
202311,    7.04,    9.27,    9.52,   10.90,   13.52,    5.52,    9.50,   10.90,    6.90,   10.36,    9.09,   10.46,   12.94,   12.16,   16.98
202312,    2.31,    5.20,    6.75,    7.79,    9.32,    2.39,    2.19,    5.42,    4.84,    7.37,    5.86,    5.33,   12.35,    6.96,   16.90
202401,    1.92,    1.81,    3.65,    0.59,  -12.52,    1.12,    3.20,   -0.18,    4.24,    0.95,    8.23,    0.09,    1.08,  -14.61,   -6.43
